what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479734540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479738766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479812736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479814045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479815028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479815885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479816546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479816999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479857700
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318479860334
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479860618
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318479860675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318479882238
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318479882708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318479886925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479890101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479893977
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318479902489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479903275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479904684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479908285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479908370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479917818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479969967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479970495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479989788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479990512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479990873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318479991218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480003513
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318480010209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480014471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318480015310
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1318480017001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480018295
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318480018405
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318480018495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480029140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480029828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480030404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480033733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480033851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480035741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480047402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480047909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480048486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480050845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480055933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480056047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480056797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480070176
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1318480072413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318480072631
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480073253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480073864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480082425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480085556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318480086238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480086419
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318480088479
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318480089951
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineUp",1318480092806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480094127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480095049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480097560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480098140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480098504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480099385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480099648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480102674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480103296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480108411
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480110636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318480111287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480111420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480117095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480122042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480125953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480126641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480126952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480134593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480135633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480157162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480165315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480168722
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480171758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480173085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480174233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480176059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480176841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480178945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480182049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480190875
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480192789
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480192948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480193570
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480194117
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480194276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480194823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480197464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480198070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480198249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480204920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318480206221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480206429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480209358
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480226877
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318480228132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480229162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480230557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480236108
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318480237676
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480237908
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480238780
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480238949
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480240029
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480240197
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480240949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480241611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480245336
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318480249284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480251649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480252323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480252871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480253795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480254463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480262311
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318480265598
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318480267901
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318480269253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318480270486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318480270872
