what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318484979233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485017169
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318485024001
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318485024016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485027749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485075560
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318485077132
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485077147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485078677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485090433
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318485095392
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318485095408
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318485098276
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318485101394
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485101410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485116405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485125504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485127561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485136770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485138465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485139089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485143008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485178003
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textEnd",1318485180916
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318485182580
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318485183180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318485183591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1318485189741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318485191952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485192224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485240010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485240694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485268329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485270357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485283066
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318485283093
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318485283475
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1318485283548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485295262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485296137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485296478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485317776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485322557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485323855
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1318485328408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485328960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1318485328989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485335090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485342117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485347183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485348380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485351350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485352754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485412378
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318485419603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485421383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485429879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1318485429906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485432151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485457250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485460220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485460940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485461487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485461885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485462146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485462433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485462700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485462717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1318485462985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485465446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485466920
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485479469
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318485489150
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318485490282
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318485490705
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318485510003
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485510013
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485510022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485511982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485572786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485573340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485574107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485574830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485591321
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318485606329
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485607631
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485607888
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318485618090
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485626174
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485626334
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485626334
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318485651146
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485651581
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485651672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1318485658639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485659048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1318485659078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485661168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1318485667213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318485667560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318485669720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318485669917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485670159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485672070
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485676331
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1318485676331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485684077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485687513
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318485693679
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318485693694
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318485695996
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318485703760
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485703775
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318485711961
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318485711974
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318485712380
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.DeviceView",1318485718213
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318485718942
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318485723017
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318485723035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1318485726088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318485726348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486818502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486820944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486831220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486831825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1318486831856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318486832117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486832845
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318486833564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486836784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486857881
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318486885856
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318486885871
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318486886388
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.DeviceView",1318486889396
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318486891981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486893342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486902986
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318486904404
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318486904421
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318486910484
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318486910498
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318486912188
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318486914714
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318486914732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486918889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486919466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1318486919940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486920293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486923137
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318486923552
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318486923567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486926323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486942930
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318486944318
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318486944333
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318486950825
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318486950840
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318486952708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486955214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486963163
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318486963284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318486963300
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318486968258
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318486968275
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318486969235
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318486970696
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318486970714
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318486972057
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318486972072
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318486974796
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318486974965
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318486974981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1318486978604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486979533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486998129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318486998616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318487016170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318487019948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318487022017
activated,perspective,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.Perspective",1318487024738
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1318487024752
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1318487025452
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1318487028885
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318487028908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1318487032060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318487032696
